movie_id,title,genre_id,age_release,description,image_url
12092,Alice in Wonderland,"16,10751,14,12",1951,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg
1011082,The Greatest Hits,"18,10402,10749",2024,"Harriet finds art imitating life when she discovers certain songs can transport her back in time – literally. While she relives the past through romantic memories of her former boyfriend, her time travelling collides with a burgeoning new love interest in the present. As she takes her journey through the hypnotic connection between music and memory, she wonders – even if she could change the past, should she?",/cve12HkI9psBUfmkx7FeBciaQN7.jpg
338970,Tomb Raider,"28,12,14",2018,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg
400155,Hotel Transylvania 3: Summer Vacation,"16,35,10751,14",2018,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg
278154,Ice Age: Collision Course,"12,16,10751,35",2016,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",/dWyaaP1dmW5peBvgiVaugdRuyYD.jpg
9671,Crocodile Dundee,"12,35",1986,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",/pduPduL1ub5kok3lPYT15ryC9L6.jpg
19908,Zombieland,"35,27",2009,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
1209770,Bedspacer,"53,18",2024,Janice's steamy obsession to imitate Lexi propels them to campus stardom. But dark secrets blur the lines between authenticity and seductive deception.,/5LJ9V0KBPwdV0uflsddMrX4Ll3v.jpg
452832,Serenity,"53,9648,18",2019,"The quiet life of Baker Dill, a fishing boat captain who lives on the isolated Plymouth Island, where he spends his days obsessed with capturing an elusive tuna while fighting his personal demons, is interrupted when someone from his past comes to him searching for help.",/hgWAcic93phg4DOuQ8NrsgQWiqu.jpg
11654,The Hunger,"27,18",1983,"Miriam Blaylock, an ageless vampire, collects Renaissance art, ancient Egyptian pendants, lovers, and souls in Manhattan.",/fv83BVy6t1dcvPiBX5TBpgLZYcX.jpg
12429,Ponyo,"16,14,10751",2008,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",/yp8vEZflGynlEylxEesbYasc06i.jpg
512200,Jumanji: The Next Level,"12,35,14",2019,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg
567604,Once Upon a Deadpool,"35,28,12",2018,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg
1227780,Prom Dates,35,2024,"Jess and Hannah, who made a pact at 13 to have the perfect senior prom. Despite the impending changes that college will bring over the next four years, the two are committed to honoring their prom pact. But with only 24 hours left before the big event, everything falls apart when they break up with each of their dates. Jess and Hannah are left with one night to find new dates and live out their middle-school fantasies.",/ojWiV81GldQSrBjY2izkayPSN05.jpg
755,From Dusk Till Dawn,"27,28,53,80",1996,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg
965571,Patriots Time,"28,10752",2022,"The brothers Sultan and Bekzat Ibrayev are serving faithfully in the Armed Forces of Kazakhstan, and at the same time they are in family disagreement. Sultan is a valiant intelligence officer and Bekzat is a talented fighter pilot. While an international terrorist organization prepares a carefully planned attack on the country's strategically important facilities, the brothers have to face not only a mortal threat, but also face a family confrontation related to their dead father. Circumstances force them to unite in order to save human lives, and the brothers eventually understand that their homeland and family are the most valuable thing they have.",/yrafAmPQgr5RWEe67BrbHu7jiB.jpg
666277,Past Lives,"18,10749",2023,"Nora and Hae Sung, two childhood friends, are reunited in New York for one fateful week as they confront notions of destiny, love, and the choices that make a life.",/rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg
9980,Maximum Overdrive,"27,28,878",1986,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",/sUC3o1BWQ8QhrwZcDj7x2VsWjtG.jpg
588524,Nina and the Hedgehog's Secret,"16,10751",2023,"The world of 10-year old Nina has been in turmoil since her father lost his job. Despite weeks of strike, his factory closed down. The manager had tampered with the accounts and precipitated its collapse. But rumour has it that a nest-egg remains hidden somewhere in the factory. Nina and her friend Mehdi spring into action to help Nina’s dad out. This tale of our times, which is also a coming-of-age story, stages the interaction between the concerns of children and those of adults.",/pTcu3kpwwDaqps600BECW3g16hw.jpg
435615,Possessor,"27,53,878",2020,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",/oLQlUUSlI669r1bgQ7AlnjcrrvC.jpg
9820,The Parent Trap,"35,10751,10749",1998,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg
449443,Den of Thieves,"28,80,53",2018,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg
26515,Pumpkinhead,"14,27",1988,"When a group of teenagers inadvertently kill his only son, Ed Harley seeks the powers of a backwoods witch to bring the child back to life.",/gx7Gej5Srp3E13oqy1Kghtox2VZ.jpg
2109,Rush Hour,"28,35,80",1998,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",/3WsLE6FtxEPRa6U9sbY1ckrn39s.jpg
274857,King Arthur: Legend of the Sword,"28,18,14",2017,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg
331482,Little Women,"18,10749",2019,Four sisters come of age in America in the aftermath of the Civil War.,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg
951546,Reign of Chaos,"28,27,14",2022,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",/nTMmpvR9TyV631tpFr4FtYxG0FC.jpg
716263,Sister-in-law's Taste,"18,10749",2020,"Ha-ni who was on a honeymoon with her husband, Jae-ho, seems to be uncomfortable with her sister-in-law, Ye-ji. She is a freeloader who lives in her brother's house without any other job. When the close brother and sister's affection was being expressed boldly and the sister's obsession with her brother gets stronger day by day, Ha-ni got tired of her sister-in-law's behavior of entering their bedroom in her sexy underwear. Ha-ni goes to Ik-tae, the manager of the cabin and had a physical relationship. What could the real purpose of their trip to the mountain be, and what could be the fate of the married couple that is tangled like a thread around Ha-ni and her sister-in-law's relationship?",/rQkCN5ozUpzXnaK9Sn0qsrqPMw6.jpg
1246,Rocky Balboa,18,2006,"His Wife is dead and his Son hates him, but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.",/xUylDspiTKU3cYzZNeLsN8Krv12.jpg
816741,Grey Eyes,"28,878",2018,"In a post-apocalyptic future, mankind is color blind. A brilliant scientist suddenly dies, leaving his precious briefcase-filled with a highly-addictive synthetic drug that allows people to see colors again-to Ana, a mere 12-year-old girl. Possession of the briefcase makes her the target of a doctor with wicked plans for the drug, and her only hope to escape his pursuit relies on the aid of the dead scientist's two devoted bodyguards. Together, their epic, perilous journey pivots on a tremendous secret: Ana herself could be the key to salvaging a world in ruins.",/5InVYa7CcbGioPvQ6ig4Lz4iLlR.jpg
252,Willy Wonka & the Chocolate Factory,"10751,14,35",1971,"When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",/xL2GISX0MODJfpHrMdLdZF6xWgW.jpg
10329,Congo,"28,12,878",1995,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",/hPNSToNIIpRO6y5Rh973leqQqNr.jpg
